factory_id,hub_id,country_code,category_id,manufacturing_cost,transport_cost,hub_handling_cost,last_mile_cost,tariff_pct,tariff_amount,total_landed_cost,transit_days,max_lead_time_days,is_lead_time_feasible,is_geopolitically_restricted
F_CN_01,H_AU_01,AU,CAT01,104.38,5.66,4.3,0.54,0.32,33.4,148.28,27,24,0,1
F_CN_01,H_US_01,US,CAT02,245.31,89.8,3.92,0.64,0.3,73.59,413.26,47,23,0,1
F_CN_01,H_US_01,CA,CAT02,245.31,89.8,3.92,7.38,0.28,68.69,415.1,56,22,0,1
F_CN_01,H_US_01,MX,CAT02,245.31,89.8,3.92,2.17,0.1,24.53,365.73,49,36,0,0
F_CN_01,H_US_01,BR,CAT02,245.31,89.8,3.92,4.98,0.12,29.44,373.45,68,38,0,0
F_CN_01,H_US_01,AR,CAT02,245.31,89.8,3.92,5.9,0.12,29.44,374.37,73,35,0,0
F_CN_01,H_US_01,DE,CAT02,245.31,89.8,3.92,7.34,0.28,68.69,415.06,74,22,0,0
F_CN_01,H_US_01,GB,CAT02,245.31,89.8,3.92,5.41,0.25,61.33,405.77,70,21,0,0
F_CN_01,H_US_01,FR,CAT02,245.31,89.8,3.92,7.37,0.28,68.69,415.09,73,22,0,0
F_CN_01,H_US_01,AE,CAT02,245.31,89.8,3.92,11.1,0.05,12.27,362.4,89,36,0,0
F_CN_01,H_US_01,SA,CAT02,245.31,89.8,3.92,8.75,0.05,12.27,360.05,87,37,0,0
F_CN_01,H_US_01,ZA,CAT02,245.31,89.8,3.92,9.65,0.08,19.62,368.3,92,36,0,0
F_CN_01,H_US_01,CN,CAT02,245.31,89.8,3.92,8.61,0.0,0.0,347.64,86,37,0,1
F_CN_01,H_US_01,JP,CAT02,245.31,89.8,3.92,8.91,0.15,36.8,384.74,81,25,0,0
F_CN_01,H_US_01,KR,CAT02,245.31,89.8,3.92,9.97,0.05,12.27,361.27,83,21,0,0
F_CN_01,H_US_01,IN,CAT02,245.31,89.8,3.92,10.6,0.18,44.16,393.79,93,37,0,1
F_CN_01,H_US_01,VN,CAT02,245.31,89.8,3.92,12.84,0.08,19.62,371.49,93,35,0,0
F_CN_01,H_US_01,AU,CAT02,245.31,89.8,3.92,10.53,0.32,78.5,428.06,95,22,0,1
F_CN_01,H_CA_01,US,CAT02,245.31,96.84,3.88,6.81,0.3,73.59,426.43,44,23,0,1
F_CN_01,H_CA_01,CA,CAT02,245.31,96.84,3.88,1.89,0.28,68.69,416.61,40,22,0,1
F_CN_01,H_CA_01,MX,CAT02,245.31,96.84,3.88,6.63,0.1,24.53,377.19,49,36,0,0
F_CN_01,H_CA_01,BR,CAT02,245.31,96.84,3.88,5.95,0.12,29.44,381.42,62,38,0,0
F_CN_01,H_CA_01,AR,CAT02,245.31,96.84,3.88,8.16,0.12,29.44,383.63,69,35,0,0
F_CN_01,H_CA_01,DE,CAT02,245.31,96.84,3.88,4.4,0.28,68.69,419.12,60,22,0,0
F_CN_01,H_CA_01,GB,CAT02,245.31,96.84,3.88,4.55,0.25,61.33,411.91,56,21,0,0
F_CN_01,H_CA_01,FR,CAT02,245.31,96.84,3.88,4.44,0.28,68.69,419.16,59,22,0,0
F_CN_01,H_CA_01,AE,CAT02,245.31,96.84,3.88,8.94,0.05,12.27,367.24,75,36,0,0
F_CN_01,H_CA_01,SA,CAT02,245.31,96.84,3.88,9.11,0.05,12.27,367.41,73,37,0,0
F_CN_01,H_CA_01,ZA,CAT02,245.31,96.84,3.88,10.99,0.08,19.62,376.64,82,36,0,0
F_CN_01,H_CA_01,CN,CAT02,245.31,96.84,3.88,9.87,0.0,0.0,355.9,75,37,0,0
F_CN_01,H_CA_01,JP,CAT02,245.31,96.84,3.88,7.43,0.15,36.8,390.26,73,25,0,0
F_CN_01,H_CA_01,KR,CAT02,245.31,96.84,3.88,9.21,0.05,12.27,367.51,74,21,0,0
F_CN_01,H_CA_01,IN,CAT02,245.31,96.84,3.88,9.11,0.18,44.16,399.3,80,37,0,1
F_CN_01,H_CA_01,VN,CAT02,245.31,96.84,3.88,10.1,0.08,19.62,375.75,83,35,0,0
F_CN_01,H_CA_01,AU,CAT02,245.31,96.84,3.88,13.94,0.32,78.5,438.47,92,22,0,1
F_CN_01,H_MX_01,US,CAT02,245.31,91.15,1.6,7.88,0.3,73.59,419.53,50,23,0,1
F_CN_01,H_MX_01,CA,CAT02,245.31,91.15,1.6,5.67,0.28,68.69,412.42,57,22,0,1
F_CN_01,H_MX_01,MX,CAT02,245.31,91.15,1.6,0.58,0.1,24.53,363.17,45,36,0,0
F_CN_01,H_MX_01,BR,CAT02,245.31,91.15,1.6,5.28,0.12,29.44,372.78,65,38,0,0
F_CN_01,H_MX_01,AR,CAT02,245.31,91.15,1.6,5.12,0.12,29.44,372.62,68,35,0,0
F_CN_01,H_MX_01,DE,CAT02,245.31,91.15,1.6,8.58,0.28,68.69,415.33,75,22,0,0
F_CN_01,H_MX_01,GB,CAT02,245.31,91.15,1.6,7.3,0.25,61.33,406.69,72,21,0,0
F_CN_01,H_MX_01,FR,CAT02,245.31,91.15,1.6,6.71,0.28,68.69,413.46,74,22,0,0
F_CN_01,H_MX_01,AE,CAT02,245.31,91.15,1.6,10.12,0.05,12.27,360.45,91,36,0,0
F_CN_01,H_MX_01,SA,CAT02,245.31,91.15,1.6,10.01,0.05,12.27,360.34,89,37,0,0
F_CN_01,H_MX_01,ZA,CAT02,245.31,91.15,1.6,12.91,0.08,19.62,370.59,90,36,0,0
F_CN_01,H_MX_01,CN,CAT02,245.31,91.15,1.6,10.58,0.0,0.0,348.64,88,37,0,0
F_CN_01,H_MX_01,JP,CAT02,245.31,91.15,1.6,9.88,0.15,36.8,384.74,81,25,0,0
F_CN_01,H_MX_01,KR,CAT02,245.31,91.15,1.6,10.1,0.05,12.27,360.43,83,21,0,0
F_CN_01,H_MX_01,IN,CAT02,245.31,91.15,1.6,12.72,0.18,44.16,394.94,95,37,0,1
F_CN_01,H_MX_01,VN,CAT02,245.31,91.15,1.6,10.89,0.08,19.62,368.57,94,35,0,0
F_CN_01,H_MX_01,AU,CAT02,245.31,91.15,1.6,13.21,0.32,78.5,429.77,91,22,0,1
F_CN_01,H_BR_01,US,CAT02,245.31,116.1,2.84,6.38,0.3,73.59,444.22,86,23,0,1
F_CN_01,H_BR_01,CA,CAT02,245.31,116.1,2.84,8.58,0.28,68.69,441.52,92,22,0,1
F_CN_01,H_BR_01,MX,CAT02,245.31,116.1,2.84,6.78,0.1,24.53,395.56,84,36,0,0
F_CN_01,H_BR_01,BR,CAT02,245.31,116.1,2.84,1.47,0.12,29.44,395.16,59,38,0,0
F_CN_01,H_BR_01,AR,CAT02,245.31,116.1,2.84,7.64,0.12,29.44,401.33,65,35,0,0
F_CN_01,H_BR_01,DE,CAT02,245.31,116.1,2.84,7.16,0.28,68.69,440.1,91,22,0,0
F_CN_01,H_BR_01,GB,CAT02,245.31,116.1,2.84,7.77,0.25,61.33,433.35,89,21,0,0
F_CN_01,H_BR_01,FR,CAT02,245.31,116.1,2.84,7.14,0.28,68.69,440.08,88,22,0,0
F_CN_01,H_BR_01,AE,CAT02,245.31,116.1,2.84,9.55,0.05,12.27,386.07,97,36,0,0
F_CN_01,H_BR_01,SA,CAT02,245.31,116.1,2.84,7.94,0.05,12.27,384.46,94,37,0,0
F_CN_01,H_BR_01,ZA,CAT02,245.31,116.1,2.84,4.86,0.08,19.62,388.73,80,36,0,0
F_CN_01,H_BR_01,CN,CAT02,245.31,116.1,2.84,12.62,0.0,0.0,376.87,113,37,0,0
F_CN_01,H_BR_01,JP,CAT02,245.31,116.1,2.84,13.96,0.15,36.8,415.01,118,25,0,0
F_CN_01,H_BR_01,KR,CAT02,245.31,116.1,2.84,14.51,0.05,12.27,391.03,118,21,0,0
F_CN_01,H_BR_01,IN,CAT02,245.31,116.1,2.84,11.93,0.18,44.16,420.34,105,37,0,1
F_CN_01,H_BR_01,VN,CAT02,245.31,116.1,2.84,14.3,0.08,19.62,398.17,114,35,0,0
F_CN_01,H_BR_01,AU,CAT02,245.31,116.1,2.84,11.36,0.32,78.5,454.11,105,22,0,1
F_CN_01,H_DE_01,US,CAT02,245.31,58.18,4.56,6.09,0.3,73.59,387.73,55,23,0,1
F_CN_01,H_DE_01,CA,CAT02,245.31,58.18,4.56,4.96,0.28,68.69,381.7,52,22,0,1
F_CN_01,H_DE_01,MX,CAT02,245.31,58.18,4.56,7.72,0.1,24.53,340.3,61,36,0,0
F_CN_01,H_DE_01,BR,CAT02,245.31,58.18,4.56,7.01,0.12,29.44,344.5,60,38,0,0
F_CN_01,H_DE_01,AR,CAT02,245.31,58.18,4.56,8.34,0.12,29.44,345.83,69,35,0,0
F_CN_01,H_DE_01,DE,CAT02,245.31,58.18,4.56,1.13,0.28,68.69,377.87,31,22,0,0
F_CN_01,H_DE_01,GB,CAT02,245.31,58.18,4.56,4.84,0.25,61.33,374.22,33,21,0,0
F_CN_01,H_DE_01,FR,CAT02,245.31,58.18,4.56,3.35,0.28,68.69,380.09,32,22,0,0
F_CN_01,H_DE_01,AE,CAT02,245.31,58.18,4.56,5.11,0.05,12.27,325.43,46,36,0,0
F_CN_01,H_DE_01,SA,CAT02,245.31,58.18,4.56,5.1,0.05,12.27,325.42,44,37,0,0
F_CN_01,H_DE_01,ZA,CAT02,245.31,58.18,4.56,7.7,0.08,19.62,335.37,60,36,0,0
F_CN_01,H_DE_01,CN,CAT02,245.31,58.18,4.56,6.17,0.0,0.0,314.22,54,37,0,0
F_CN_01,H_DE_01,JP,CAT02,245.31,58.18,4.56,7.71,0.15,36.8,352.56,60,25,0,0
F_CN_01,H_DE_01,KR,CAT02,245.31,58.18,4.56,6.61,0.05,12.27,326.93,58,21,0,0
F_CN_01,H_DE_01,IN,CAT02,245.31,58.18,4.56,5.97,0.18,44.16,358.18,52,37,0,1
F_CN_01,H_DE_01,VN,CAT02,245.31,58.18,4.56,7.7,0.08,19.62,335.37,61,35,0,0
F_CN_01,H_DE_01,AU,CAT02,245.31,58.18,4.56,11.45,0.32,78.5,398.0,77,22,0,1
F_CN_01,H_GB_01,US,CAT02,245.31,60.19,3.22,5.99,0.3,73.59,388.3,52,23,0,1
F_CN_01,H_GB_01,CA,CAT02,245.31,60.19,3.22,4.81,0.28,68.69,382.22,49,22,0,1
F_CN_01,H_GB_01,MX,CAT02,245.31,60.19,3.22,7.05,0.1,24.53,340.3,58,36,0,0
F_CN_01,H_GB_01,BR,CAT02,245.31,60.19,3.22,7.58,0.12,29.44,345.74,58,38,0,0
F_CN_01,H_GB_01,AR,CAT02,245.31,60.19,3.22,10.48,0.12,29.44,348.64,67,35,0,0
F_CN_01,H_GB_01,DE,CAT02,245.31,60.19,3.22,7.53,0.28,68.69,384.94,31,22,0,0
F_CN_01,H_GB_01,GB,CAT02,245.31,60.19,3.22,1.26,0.25,61.33,371.31,30,21,0,0
F_CN_01,H_GB_01,FR,CAT02,245.31,60.19,3.22,5.12,0.28,68.69,382.53,31,22,0,0
F_CN_01,H_GB_01,AE,CAT02,245.31,60.19,3.22,5.45,0.05,12.27,326.44,47,36,0,0
F_CN_01,H_GB_01,SA,CAT02,245.31,60.19,3.22,4.72,0.05,12.27,325.71,45,37,0,0
F_CN_01,H_GB_01,ZA,CAT02,245.31,60.19,3.22,8.28,0.08,19.62,336.62,60,36,0,0
F_CN_01,H_GB_01,CN,CAT02,245.31,60.19,3.22,6.26,0.0,0.0,314.98,54,37,0,0
F_CN_01,H_GB_01,JP,CAT02,245.31,60.19,3.22,6.69,0.15,36.8,352.21,60,25,0,0
F_CN_01,H_GB_01,KR,CAT02,245.31,60.19,3.22,6.31,0.05,12.27,327.3,58,21,0,0
F_CN_01,H_GB_01,IN,CAT02,245.31,60.19,3.22,6.6,0.18,44.16,359.48,53,37,0,1
F_CN_01,H_GB_01,VN,CAT02,245.31,60.19,3.22,6.94,0.08,19.62,335.28,62,35,0,0
F_CN_01,H_GB_01,AU,CAT02,245.31,60.19,3.22,11.34,0.32,78.5,398.56,78,22,0,1
F_CN_01,H_AE_01,US,CAT02,245.31,38.43,2.99,9.47,0.3,73.59,369.79,61,23,0,1
F_CN_01,H_AE_01,CA,CAT02,245.31,38.43,2.99,7.8,0.28,68.69,363.22,56,22,0,1
F_CN_01,H_AE_01,MX,CAT02,245.31,38.43,2.99,10.64,0.1,24.53,321.9,67,36,0,0
F_CN_01,H_AE_01,BR,CAT02,245.31,38.43,2.99,10.63,0.12,29.44,326.8,61,38,0,0
F_CN_01,H_AE_01,AR,CAT02,245.31,38.43,2.99,9.68,0.12,29.44,325.85,67,35,0,0
F_CN_01,H_AE_01,DE,CAT02,245.31,38.43,2.99,5.49,0.28,68.69,360.91,36,22,0,0
F_CN_01,H_AE_01,GB,CAT02,245.31,38.43,2.99,5.53,0.25,61.33,353.59,40,21,0,0
F_CN_01,H_AE_01,FR,CAT02,245.31,38.43,2.99,4.81,0.28,68.69,360.23,38,22,0,0
F_CN_01,H_AE_01,AE,CAT02,245.31,38.43,2.99,0.73,0.05,12.27,299.73,22,36,1,0
F_CN_01,H_AE_01,SA,CAT02,245.31,38.43,2.99,5.61,0.05,12.27,304.61,24,37,1,0
F_CN_01,H_AE_01,ZA,CAT02,245.31,38.43,2.99,2.72,0.08,19.62,309.07,44,36,0,0
F_CN_01,H_AE_01,CN,CAT02,245.31,38.43,2.99,4.8,0.0,0.0,291.53,37,37,1,0
F_CN_01,H_AE_01,JP,CAT02,245.31,38.43,2.99,7.09,0.15,36.8,330.62,46,25,0,0
F_CN_01,H_AE_01,KR,CAT02,245.31,38.43,2.99,6.33,0.05,12.27,305.33,43,21,0,0
F_CN_01,H_AE_01,IN,CAT02,245.31,38.43,2.99,5.41,0.18,44.16,336.3,29,37,1,1
F_CN_01,H_AE_01,VN,CAT02,245.31,38.43,2.99,4.72,0.08,19.62,311.07,39,35,0,0
F_CN_01,H_AE_01,AU,CAT02,245.31,38.43,2.99,8.56,0.32,78.5,373.79,54,22,0,1
F_CN_01,H_ZA_01,US,CAT02,245.31,76.9,2.76,12.43,0.3,73.59,410.99,81,23,0,1
F_CN_01,H_ZA_01,CA,CAT02,245.31,76.9,2.76,11.67,0.28,68.69,405.33,82,22,0,1
F_CN_01,H_ZA_01,MX,CAT02,245.31,76.9,2.76,12.55,0.1,24.53,362.05,82,36,0,0
F_CN_01,H_ZA_01,BR,CAT02,245.31,76.9,2.76,5.69,0.12,29.44,360.1,60,38,0,0
F_CN_01,H_ZA_01,AR,CAT02,245.31,76.9,2.76,6.11,0.12,29.44,360.52,60,35,0,0
F_CN_01,H_ZA_01,DE,CAT02,245.31,76.9,2.76,7.07,0.28,68.69,400.73,62,22,0,0
F_CN_01,H_ZA_01,GB,CAT02,245.31,76.9,2.76,6.87,0.25,61.33,393.17,64,21,0,0
F_CN_01,H_ZA_01,FR,CAT02,245.31,76.9,2.76,6.09,0.28,68.69,399.75,61,22,0,0
F_CN_01,H_ZA_01,AE,CAT02,245.31,76.9,2.76,7.02,0.05,12.27,344.26,53,36,0,0
F_CN_01,H_ZA_01,SA,CAT02,245.31,76.9,2.76,7.93,0.05,12.27,345.17,52,37,0,0
F_CN_01,H_ZA_01,ZA,CAT02,245.31,76.9,2.76,1.33,0.08,19.62,345.92,34,36,1,0
F_CN_01,H_ZA_01,CN,CAT02,245.31,76.9,2.76,9.3,0.0,0.0,334.27,67,37,0,0
F_CN_01,H_ZA_01,JP,CAT02,245.31,76.9,2.76,12.32,0.15,36.8,374.09,77,25,0,0
F_CN_01,H_ZA_01,KR,CAT02,245.31,76.9,2.76,8.93,0.05,12.27,346.17,74,21,0,0
F_CN_01,H_ZA_01,IN,CAT02,245.31,76.9,2.76,5.96,0.18,44.16,375.09,58,37,0,1
F_CN_01,H_ZA_01,VN,CAT02,245.31,76.9,2.76,7.55,0.08,19.62,352.14,65,35,0,0
F_CN_01,H_ZA_01,AU,CAT02,245.31,76.9,2.76,7.14,0.32,78.5,410.61,66,22,0,1
F_CN_01,H_CN_01,US,CAT02,245.31,8.89,1.57,9.9,0.3,73.59,339.26,41,23,0,1
F_CN_01,H_CN_01,CA,CAT02,245.31,8.89,1.57,7.29,0.28,68.69,331.75,34,22,0,1
F_CN_01,H_CN_01,MX,CAT02,245.31,8.89,1.57,9.77,0.1,24.53,290.07,44,36,0,0
F_CN_01,H_CN_01,BR,CAT02,245.31,8.89,1.57,12.9,0.12,29.44,298.11,63,38,0,0
F_CN_01,H_CN_01,AR,CAT02,245.31,8.89,1.57,13.56,0.12,29.44,298.77,66,35,0,0
F_CN_01,H_CN_01,DE,CAT02,245.31,8.89,1.57,7.76,0.28,68.69,332.22,32,22,0,0
F_CN_01,H_CN_01,GB,CAT02,245.31,8.89,1.57,6.26,0.25,61.33,323.36,33,21,0,0
F_CN_01,H_CN_01,FR,CAT02,245.31,8.89,1.57,6.96,0.28,68.69,331.42,35,22,0,0
F_CN_01,H_CN_01,AE,CAT02,245.31,8.89,1.57,4.98,0.05,12.27,273.02,26,36,1,0
F_CN_01,H_CN_01,SA,CAT02,245.31,8.89,1.57,5.92,0.05,12.27,273.96,28,37,1,0
F_CN_01,H_CN_01,ZA,CAT02,245.31,8.89,1.57,10.21,0.08,19.62,285.6,44,36,0,0
F_CN_01,H_CN_01,CN,CAT02,245.31,8.89,1.57,1.24,0.0,0.0,257.01,5,37,1,0
F_CN_01,H_CN_01,JP,CAT02,245.31,8.89,1.57,2.5,0.15,36.8,295.07,9,25,1,1
F_CN_01,H_CN_01,KR,CAT02,245.31,8.89,1.57,3.46,0.05,12.27,271.5,7,21,1,0
F_CN_01,H_CN_01,IN,CAT02,245.31,8.89,1.57,5.52,0.18,44.16,305.45,18,37,1,1
F_CN_01,H_CN_01,VN,CAT02,245.31,8.89,1.57,5.21,0.08,19.62,280.6,12,35,1,0
F_CN_01,H_CN_01,AU,CAT02,245.31,8.89,1.57,5.36,0.32,78.5,339.63,25,22,0,1
F_CN_01,H_JP_01,US,CAT02,245.31,19.66,4.67,8.5,0.3,73.59,351.73,42,23,0,1
F_CN_01,H_JP_01,CA,CAT02,245.31,19.66,4.67,6.96,0.28,68.69,345.29,35,22,0,1
F_CN_01,H_JP_01,MX,CAT02,245.31,19.66,4.67,7.44,0.1,24.53,301.61,44,36,0,0
F_CN_01,H_JP_01,BR,CAT02,245.31,19.66,4.67,13.34,0.12,29.44,312.42,65,38,0,0
F_CN_01,H_JP_01,AR,CAT02,245.31,19.66,4.67,14.51,0.12,29.44,313.59,67,35,0,0
F_CN_01,H_JP_01,DE,CAT02,245.31,19.66,4.67,6.98,0.28,68.69,345.31,39,22,0,0
F_CN_01,H_JP_01,GB,CAT02,245.31,19.66,4.67,8.21,0.25,61.33,339.18,39,21,0,0
F_CN_01,H_JP_01,FR,CAT02,245.31,19.66,4.67,7.93,0.28,68.69,346.26,41,22,0,0
F_CN_01,H_JP_01,AE,CAT02,245.31,19.66,4.67,7.05,0.05,12.27,288.96,36,36,1,0
F_CN_01,H_JP_01,SA,CAT02,245.31,19.66,4.67,7.85,0.05,12.27,289.76,38,37,0,0
F_CN_01,H_JP_01,ZA,CAT02,245.31,19.66,4.67,11.38,0.08,19.62,300.64,55,36,0,0
F_CN_01,H_JP_01,CN,CAT02,245.31,19.66,4.67,7.46,0.0,0.0,277.1,19,37,1,0
F_CN_01,H_JP_01,JP,CAT02,245.31,19.66,4.67,1.38,0.15,36.8,307.82,10,25,1,0
F_CN_01,H_JP_01,KR,CAT02,245.31,19.66,4.67,7.1,0.05,12.27,289.01,12,21,1,0
F_CN_01,H_JP_01,IN,CAT02,245.31,19.66,4.67,4.76,0.18,44.16,318.56,29,37,1,1
F_CN_01,H_JP_01,VN,CAT02,245.31,19.66,4.67,5.0,0.08,19.62,294.26,22,35,1,0
F_CN_01,H_JP_01,AU,CAT02,245.31,19.66,4.67,5.5,0.32,78.5,353.64,31,22,0,1
F_CN_01,H_KR_01,US,CAT02,245.31,13.59,3.21,7.58,0.3,73.59,343.28,42,23,0,1
F_CN_01,H_KR_01,CA,CAT02,245.31,13.59,3.21,6.67,0.28,68.69,337.47,35,22,0,1
F_CN_01,H_KR_01,MX,CAT02,245.31,13.59,3.21,10.36,0.1,24.53,297.0,44,36,0,0
F_CN_01,H_KR_01,BR,CAT02,245.31,13.59,3.21,14.7,0.12,29.44,306.25,64,38,0,0
F_CN_01,H_KR_01,AR,CAT02,245.31,13.59,3.21,13.55,0.12,29.44,305.1,68,35,0,0
F_CN_01,H_KR_01,DE,CAT02,245.31,13.59,3.21,6.63,0.28,68.69,337.43,35,22,0,0
F_CN_01,H_KR_01,GB,CAT02,245.31,13.59,3.21,6.52,0.25,61.33,329.96,36,21,0,0
F_CN_01,H_KR_01,FR,CAT02,245.31,13.59,3.21,6.53,0.28,68.69,337.33,38,22,0,0
F_CN_01,H_KR_01,AE,CAT02,245.31,13.59,3.21,6.54,0.05,12.27,280.92,31,36,1,0
F_CN_01,H_KR_01,SA,CAT02,245.31,13.59,3.21,6.29,0.05,12.27,280.67,33,37,1,0
F_CN_01,H_KR_01,ZA,CAT02,245.31,13.59,3.21,10.0,0.08,19.62,291.73,50,36,0,0
F_CN_01,H_KR_01,CN,CAT02,245.31,13.59,3.21,5.59,0.0,0.0,267.7,14,37,1,0
F_CN_01,H_KR_01,JP,CAT02,245.31,13.59,3.21,2.04,0.15,36.8,300.95,10,25,1,0
F_CN_01,H_KR_01,KR,CAT02,245.31,13.59,3.21,0.92,0.05,12.27,275.3,8,21,1,0
F_CN_01,H_KR_01,IN,CAT02,245.31,13.59,3.21,5.3,0.18,44.16,311.57,24,37,1,1
F_CN_01,H_KR_01,VN,CAT02,245.31,13.59,3.21,5.2,0.08,19.62,286.93,17,35,1,0
F_CN_01,H_KR_01,AU,CAT02,245.31,13.59,3.21,6.17,0.32,78.5,346.78,29,22,0,1
F_CN_01,H_IN_01,US,CAT02,245.31,30.11,3.0,11.32,0.3,73.59,363.33,59,23,0,1
F_CN_01,H_IN_01,CA,CAT02,245.31,30.11,3.0,9.26,0.28,68.69,356.37,53,22,0,1
F_CN_01,H_IN_01,MX,CAT02,245.31,30.11,3.0,13.15,0.1,24.53,316.1,65,36,0,0
F_CN_01,H_IN_01,BR,CAT02,245.31,30.11,3.0,12.68,0.12,29.44,320.54,61,38,0,0
F_CN_01,H_IN_01,AR,CAT02,245.31,30.11,3.0,13.07,0.12,29.44,320.93,65,35,0,0
F_CN_01,H_IN_01,DE,CAT02,245.31,30.11,3.0,5.88,0.28,68.69,352.99,36,22,0,0
F_CN_01,H_IN_01,GB,CAT02,245.31,30.11,3.0,6.43,0.25,61.33,346.18,39,21,0,0
F_CN_01,H_IN_01,FR,CAT02,245.31,30.11,3.0,6.23,0.28,68.69,353.34,38,22,0,0
F_CN_01,H_IN_01,AE,CAT02,245.31,30.11,3.0,4.42,0.05,12.27,295.11,22,36,1,0
F_CN_01,H_IN_01,SA,CAT02,245.31,30.11,3.0,5.35,0.05,12.27,296.04,24,37,1,0
F_CN_01,H_IN_01,ZA,CAT02,245.31,30.11,3.0,6.03,0.08,19.62,304.07,40,36,0,0
F_CN_01,H_IN_01,CN,CAT02,245.31,30.11,3.0,5.08,0.0,0.0,283.5,27,37,1,0
F_CN_01,H_IN_01,JP,CAT02,245.31,30.11,3.0,5.52,0.15,36.8,320.74,36,25,0,0
F_CN_01,H_IN_01,KR,CAT02,245.31,30.11,3.0,5.7,0.05,12.27,296.39,33,21,0,0
F_CN_01,H_IN_01,IN,CAT02,245.31,30.11,3.0,1.98,0.18,44.16,324.56,16,37,1,1
F_CN_01,H_IN_01,VN,CAT02,245.31,30.11,3.0,3.73,0.08,19.62,301.77,27,35,1,0
F_CN_01,H_IN_01,AU,CAT02,245.31,30.11,3.0,6.4,0.32,78.5,363.32,42,22,0,1
F_CN_01,H_VN_01,US,CAT02,245.31,11.59,2.33,12.21,0.3,73.59,345.03,51,23,0,1
F_CN_01,H_VN_01,CA,CAT02,245.31,11.59,2.33,9.14,0.28,68.69,337.06,44,22,0,1
F_CN_01,H_VN_01,MX,CAT02,245.31,11.59,2.33,10.68,0.1,24.53,294.44,54,36,0,0
F_CN_01,H_VN_01,BR,CAT02,245.31,11.59,2.33,12.18,0.12,29.44,300.85,62,38,0,0
F_CN_01,H_VN_01,AR,CAT02,245.31,11.59,2.33,14.56,0.12,29.44,303.23,60,35,0,0
F_CN_01,H_VN_01,DE,CAT02,245.31,11.59,2.33,7.57,0.28,68.69,335.49,36,22,0,0
F_CN_01,H_VN_01,GB,CAT02,245.31,11.59,2.33,9.39,0.25,61.33,329.95,38,21,0,0
F_CN_01,H_VN_01,FR,CAT02,245.31,11.59,2.33,8.09,0.28,68.69,336.01,38,22,0,0
F_CN_01,H_VN_01,AE,CAT02,245.31,11.59,2.33,5.72,0.05,12.27,277.22,24,36,1,0
F_CN_01,H_VN_01,SA,CAT02,245.31,11.59,2.33,5.17,0.05,12.27,276.67,27,37,1,0
F_CN_01,H_VN_01,ZA,CAT02,245.31,11.59,2.33,8.73,0.08,19.62,287.58,38,36,0,0
F_CN_01,H_VN_01,CN,CAT02,245.31,11.59,2.33,4.38,0.0,0.0,263.61,14,37,1,0
F_CN_01,H_VN_01,JP,CAT02,245.31,11.59,2.33,5.08,0.15,36.8,301.11,19,25,1,0
F_CN_01,H_VN_01,KR,CAT02,245.31,11.59,2.33,5.45,0.05,12.27,276.95,16,21,1,0
F_CN_01,H_VN_01,IN,CAT02,245.31,11.59,2.33,7.55,0.18,44.16,310.94,15,37,1,1
F_CN_01,H_VN_01,VN,CAT02,245.31,11.59,2.33,1.73,0.08,19.62,280.58,6,35,1,0
F_CN_01,H_VN_01,AU,CAT02,245.31,11.59,2.33,2.22,0.32,78.5,339.95,21,22,1,1
F_CN_01,H_AU_01,US,CAT02,245.31,46.28,4.3,10.83,0.3,73.59,380.31,72,23,0,1
F_CN_01,H_AU_01,CA,CAT02,245.31,46.28,4.3,9.55,0.28,68.69,374.13,71,22,0,1
F_CN_01,H_AU_01,MX,CAT02,245.31,46.28,4.3,9.1,0.1,24.53,329.52,68,36,0,0
F_CN_01,H_AU_01,BR,CAT02,245.31,46.28,4.3,11.9,0.12,29.44,337.23,72,38,0,0
F_CN_01,H_AU_01,AR,CAT02,245.31,46.28,4.3,9.54,0.12,29.44,334.87,62,35,0,0
F_CN_01,H_AU_01,DE,CAT02,245.31,46.28,4.3,14.14,0.28,68.69,378.72,79,22,0,0
F_CN_01,H_AU_01,GB,CAT02,245.31,46.28,4.3,15.03,0.25,61.33,372.25,81,21,0,0
F_CN_01,H_AU_01,FR,CAT02,245.31,46.28,4.3,14.63,0.28,68.69,379.21,81,22,0,0
F_CN_01,H_AU_01,AE,CAT02,245.31,46.28,4.3,10.53,0.05,12.27,318.69,65,36,0,0
F_CN_01,H_AU_01,SA,CAT02,245.31,46.28,4.3,8.91,0.05,12.27,317.07,68,37,0,0
F_CN_01,H_AU_01,ZA,CAT02,245.31,46.28,4.3,8.12,0.08,19.62,323.63,62,36,0,0
F_CN_01,H_AU_01,CN,CAT02,245.31,46.28,4.3,7.6,0.0,0.0,303.49,56,37,0,0
F_CN_01,H_AU_01,JP,CAT02,245.31,46.28,4.3,7.0,0.15,36.8,339.69,52,25,0,0
F_CN_01,H_AU_01,KR,CAT02,245.31,46.28,4.3,5.54,0.05,12.27,313.7,52,21,0,0
F_CN_01,H_AU_01,IN,CAT02,245.31,46.28,4.3,5.09,0.18,44.16,345.14,58,37,0,1
F_CN_01,H_AU_01,VN,CAT02,245.31,46.28,4.3,6.06,0.08,19.62,321.57,49,35,0,0
F_CN_01,H_AU_01,AU,CAT02,245.31,46.28,4.3,0.54,0.32,78.5,374.93,27,22,0,1
